source,period,Label,count
43960,2014,1,70
43960,2015,-1,1
43960,2015,1,40
43960,2016,1,45
43960,2017,1,17
43961,2015,1,1
43962,2014,1,1
43963,2014,1,1
43964,2015,1,19
43964,2016,-1,1
43964,2016,1,5
43965,2016,1,1
43966,2014,-1,14
43966,2014,1,15
43966,2015,-1,2
43966,2015,1,11
43966,2016,1,5
43966,2017,1,1
43967,2015,1,3
43967,2016,1,1
43968,2016,1,1
43969,2014,1,1
43970,2015,1,3
43971,2016,1,1
43972,2014,1,30
43972,2015,1,30
43972,2016,1,30
43972,2017,1,9
43973,2016,1,1
43974,2014,1,5
43974,2015,1,3
43974,2016,1,2
43975,2015,-1,1
43975,2015,1,1
43975,2016,-1,1
43976,2016,1,1
43977,2015,1,1
43977,2016,1,1
43978,2015,1,1
43980,2014,1,1
43980,2015,1,1
43981,2015,1,4
43982,2016,1,1
43983,2016,1,1
43984,2016,1,5
43984,2017,1,1
43985,2014,1,8
43985,2015,-1,1
43985,2015,1,5
43985,2016,1,2
43986,2015,1,1
43986,2016,1,1
43987,2014,1,4
43987,2015,1,3
43987,2016,1,2
43987,2017,1,3
43988,2015,-1,1
43988,2015,1,3
43988,2016,-1,6
43988,2016,1,5
43989,2014,1,4
43989,2015,1,2
43989,2016,-1,1
43989,2016,1,3
43989,2017,-1,1
43990,2016,1,1
43991,2014,1,8
43991,2015,1,4
43991,2016,1,2
43992,2015,1,1
43993,2016,1,1
43994,2014,-1,1
43994,2014,1,4
43995,2016,1,1
43999,2016,1,1
44000,2016,1,1
44001,2016,1,1
44002,2017,1,1
44003,2014,1,4
44003,2015,1,7
44003,2016,1,3
44003,2017,1,2
44004,2015,1,1
44005,2015,1,3
44005,2016,1,1
44006,2015,1,1
44007,2015,1,1
44007,2016,1,1
44008,2016,1,6
44009,2014,1,1
44009,2015,1,2
44009,2016,-1,1
44009,2016,1,2
44009,2017,1,1
44010,2016,1,1
44012,2015,1,2
44012,2016,1,1
44012,2017,1,1
44013,2016,1,1
44013,2017,1,1
44015,2017,-1,2
44015,2017,1,2
44016,2016,-1,1
44016,2016,1,4
44016,2017,-1,3
44016,2017,1,91
44017,2014,1,2
44018,2014,1,1
44018,2015,1,4
44021,2014,1,2
44022,2014,-1,2
44022,2014,1,21
44022,2015,1,14
44022,2016,1,5
44022,2017,1,4
44023,2016,1,1
44024,2014,1,1
44027,2014,1,1
44028,2015,-1,1
44029,2014,1,1
44030,2015,1,1
44031,2014,-1,1
44031,2014,1,7
44031,2015,1,20
44031,2016,-1,1
44031,2016,1,12
44031,2017,1,2
44032,2016,1,2
44033,2015,1,1
44033,2016,1,2
44034,2015,1,21
44035,2017,1,1
44038,2016,1,1
44039,2014,1,2
44040,2016,1,1
44042,2014,1,5
44042,2015,1,17
44042,2016,1,38
44042,2017,1,29
44043,2014,1,2
44043,2015,-1,1
44043,2016,1,1
44044,2016,1,1
44047,2014,1,11
44047,2015,1,18
44047,2016,1,14
44047,2017,-1,1
44047,2017,1,8
44049,2016,1,1
44050,2014,1,1
44051,2016,1,2
44052,2016,1,1
44053,2016,1,1
44054,2015,1,2
44054,2016,1,1
44055,2014,1,10
44055,2015,1,8
44055,2016,1,8
44055,2017,1,4
44056,2014,1,4
44056,2015,1,2
44056,2016,-1,1
44056,2016,1,10
44056,2017,1,3
44058,2015,1,1
44059,2017,1,1
44061,2014,-1,1
44061,2014,1,16
44061,2015,1,22
44061,2016,-1,1
44061,2016,1,14
44061,2017,1,9
44062,2017,1,1
44063,2015,1,1
44064,2016,1,2
44065,2016,1,1
44066,2015,1,1
44066,2016,1,1
44067,2016,1,1
44068,2016,1,1
44069,2015,1,2
44069,2016,1,3
44070,2014,1,1
44071,2014,1,1
44071,2015,1,1
44072,2014,1,5
44072,2015,-1,5
44072,2015,1,63
44072,2016,-1,1
44072,2016,1,56
44072,2017,1,8
44073,2016,1,1
44073,2017,1,2
44074,2015,-1,23
44074,2015,1,40
44074,2016,-1,1
44074,2016,1,1
44075,2016,1,1
44076,2015,1,1
44076,2016,1,1
44077,2015,1,1
44077,2016,1,2
44078,2014,-1,2
44078,2014,1,9
44078,2015,-1,1
44078,2015,1,24
44078,2016,-1,6
44078,2016,1,26
44078,2017,1,5
44080,2016,1,1
44081,2017,1,1
44082,2014,1,1
44082,2015,1,2
44082,2016,1,2
44082,2017,1,1
44083,2016,1,1
44085,2014,-1,1
44085,2014,1,13
44085,2015,-1,3
44085,2015,1,13
44085,2016,-1,1
44085,2016,1,20
44085,2017,1,5
44087,2014,1,2
44087,2015,1,1
44087,2016,1,1
44088,2014,-1,1
44088,2014,1,2
44088,2015,-1,1
44088,2016,-1,1
44088,2016,1,2
44092,2015,1,2
44093,2017,1,1
44095,2016,1,4
44096,2014,1,3
44097,2016,1,2
44098,2015,1,1
44099,2016,1,1
44100,2014,1,1
44101,2016,1,1
44102,2014,-1,86
44102,2014,1,361
44102,2015,-1,46
44102,2015,1,184
44102,2016,-1,32
44102,2016,1,91
44102,2017,-1,4
44102,2017,1,20
44103,2015,1,1
44105,2015,1,3
44105,2016,1,3
44106,2015,1,1
44107,2016,1,1
44108,2017,-1,1
44109,2014,1,1
44110,2016,1,2
44111,2016,1,1
44112,2014,1,1
44113,2014,1,5
44113,2015,1,9
44113,2016,1,3
44113,2017,1,1
44114,2015,1,2
44115,2015,1,1
44116,2014,1,1
44117,2015,1,1
44119,2014,1,8
44119,2015,-1,1
44119,2015,1,12
44119,2016,1,9
44119,2017,1,1
44121,2017,1,1
44122,2016,1,2
44123,2017,1,1
44124,2014,-1,1
44124,2014,1,9
44124,2015,-1,3
44124,2015,1,5
44125,2014,1,4
44125,2015,-1,1
44125,2015,1,4
44125,2016,1,1
44126,2014,-1,1
44126,2014,1,1
44126,2015,-1,2
44126,2015,1,6
44127,2015,1,4
44128,2016,1,1
44129,2014,1,3
44129,2015,1,12
44129,2016,1,8
44129,2017,1,5
44130,2014,1,1
44132,2014,1,1
44134,2016,1,1
44135,2016,1,1
44136,2015,1,1
44137,2015,1,1
44138,2015,1,3
44138,2016,1,5
44139,2014,1,1
44139,2016,1,1
44141,2016,1,3
44142,2014,1,1
44142,2017,1,1
44144,2014,-1,5
44144,2014,1,50
44144,2015,-1,1
44144,2015,1,10
44144,2016,-1,1
44144,2016,1,1
44145,2015,1,10
44145,2016,1,16
44145,2017,1,3
44146,2014,1,9
44146,2015,1,17
44146,2016,1,3
44149,2016,1,1
44150,2014,1,2
44150,2016,1,1
44151,2015,1,1
44151,2016,-1,1
44154,2015,1,1
44155,2014,-1,2
44155,2014,1,35
44155,2015,-1,1
44155,2015,1,47
44155,2016,-1,6
44155,2016,1,63
44155,2017,-1,1
44155,2017,1,13
44156,2016,1,2
44156,2017,1,1
44158,2015,1,1
44159,2015,1,4
44159,2016,1,1
44160,2014,1,3
44160,2016,1,1
44161,2014,1,1
44163,2014,1,9
44163,2015,1,25
44163,2016,-1,1
44163,2016,1,7
44163,2017,1,5
44164,2014,1,1
44164,2015,1,2
44164,2016,1,2
44165,2017,1,1
44167,2016,1,1
44168,2014,1,1
44168,2015,1,2
44168,2016,1,1
44169,2016,-1,1
44169,2016,1,5
44170,2014,1,2
44170,2015,1,5
44171,2017,1,1
44172,2015,1,1
44173,2016,1,2
44174,2016,1,1
44175,2014,1,4
44175,2015,1,5
44175,2016,-1,1
44175,2016,1,3
44175,2017,1,2
44177,2014,1,25
44177,2015,-1,23
44177,2015,1,96
44177,2016,-1,69
44177,2016,1,316
44177,2017,-1,49
44177,2017,1,213
44178,2016,1,2
44179,2016,1,24
44179,2017,1,22
44180,2016,1,1
44181,2014,-1,1
44181,2014,1,8
44181,2015,1,8
44181,2016,1,6
44181,2017,1,1
44182,2016,1,5
44183,2017,1,3
44184,2014,1,1
44187,2016,1,1
44188,2016,1,3
44191,2016,1,2
44192,2015,1,2
44193,2015,1,1
44193,2017,-1,1
44194,2014,1,3
44196,2016,1,5
44196,2017,1,1
44197,2014,1,1
44199,2016,1,2
44201,2016,1,2
44203,2015,1,5
44203,2016,-1,1
44203,2016,1,2
44203,2017,-1,1
44206,2014,1,5
44206,2015,1,8
44206,2016,-1,1
44206,2016,1,12
44206,2017,-1,1
44206,2017,1,4
44207,2014,-1,1
44207,2014,1,1
44208,2014,1,3
44209,2014,1,10
44209,2015,1,4
44209,2016,1,9
44209,2017,1,3
44210,2016,1,2
44211,2014,1,3
44211,2015,1,4
44211,2016,1,2
44212,2017,1,1
44214,2014,1,1
44215,2014,-1,1
44215,2014,1,17
44215,2015,-1,1
44215,2015,1,9
44215,2016,1,3
44215,2017,1,1
44216,2014,1,1
44218,2015,1,1
44218,2016,1,1
44219,2014,1,2
44220,2015,1,1
44220,2016,1,2
44221,2014,1,16
44221,2015,1,14
44221,2016,1,11
44221,2017,-1,1
44221,2017,1,2
44222,2014,1,1
44222,2015,1,2
44223,2016,1,8
44224,2016,1,1
44225,2014,1,1
44226,2015,-1,1
44226,2015,1,1
44227,2014,1,1
44228,2014,1,2
44228,2015,1,2
44228,2016,1,1
44230,2015,1,1
44231,2014,1,2
44231,2015,1,1
44232,2014,1,2
44232,2015,1,3
44232,2016,1,1
44233,2016,1,2
44234,2016,1,2
44234,2017,1,1
44236,2016,1,1
44238,2014,1,1
44240,2015,1,1
44241,2014,1,2
44241,2016,1,1
44242,2014,1,1
44243,2015,1,1
44244,2016,1,6
44244,2017,1,2
44245,2016,1,1
44246,2015,1,1
44250,2014,-1,1
44250,2015,1,2
44250,2016,1,1
44253,2014,1,1
44255,2014,-1,1
44255,2014,1,16
44256,2016,1,1
44257,2016,1,1
44258,2015,1,1
44259,2015,1,3
44259,2016,1,1
44260,2016,1,1
44261,2014,1,1
44262,2014,1,5
44262,2015,1,2
44263,2015,1,1
44263,2016,1,3
44263,2017,1,1
44264,2014,1,1
44265,2014,1,1
44265,2015,1,2
44265,2016,1,1
44266,2014,1,1
44266,2015,1,1
44267,2014,1,9
44267,2015,-1,1
44267,2015,1,13
44267,2016,-1,3
44267,2016,1,19
44267,2017,1,5
44268,2017,1,1
44269,2015,1,3
44270,2015,1,2
44271,2015,-1,2
44271,2015,1,8
44271,2016,-1,4
44271,2016,1,70
44271,2017,1,16
44272,2017,1,3
44273,2015,1,1
44275,2016,1,1
44276,2014,1,1
44276,2015,1,21
44276,2016,1,10
44276,2017,1,5
44278,2014,1,2
44278,2015,1,18
44278,2016,1,22
44278,2017,1,8
44279,2015,1,1
44281,2016,1,1
44282,2015,1,5
44282,2016,1,1
44285,2015,1,2
44286,2014,1,1
44287,2015,-1,1
44287,2016,1,1
44288,2014,-1,1
44288,2014,1,3
44288,2015,-1,1
44288,2015,1,10
44288,2016,-1,1
44288,2016,1,8
44288,2017,1,3
44289,2014,1,9
44289,2015,1,35
44289,2016,1,45
44289,2017,1,15
44290,2014,-1,1
44290,2014,1,3
44292,2015,1,1
44293,2015,1,2
44294,2016,1,5
44295,2015,1,1
44296,2017,1,1
44298,2014,-1,3
44298,2014,1,48
44298,2015,1,69
44298,2016,-1,2
44298,2016,1,72
44298,2017,-1,1
44298,2017,1,22
44299,2016,1,1
44300,2014,1,1
44301,2014,1,5
44301,2015,1,12
44301,2016,1,5
44301,2017,1,4
44302,2014,-1,3
44302,2014,1,11
44302,2015,-1,1
44302,2015,1,6
44303,2016,1,1
44305,2015,1,1
44307,2015,1,2
44307,2017,1,1
44308,2014,1,1
44310,2014,1,1
44311,2016,1,1
44312,2014,1,1
44313,2016,1,5
44314,2015,1,1
44315,2017,1,1
44316,2016,1,2
44317,2016,1,1
44318,2017,1,1
44319,2016,-1,1
44321,2015,1,2
44321,2016,1,2
44321,2017,1,1
44322,2014,1,4
44322,2015,1,3
44322,2016,1,10
44322,2017,1,3
44323,2014,1,2
44325,2016,1,4
44326,2014,1,1
44326,2015,1,1
44326,2017,1,1
44327,2015,1,1
44328,2014,1,1
44329,2015,1,5
44330,2014,1,1
44331,2016,1,2
44332,2016,1,12
44332,2017,1,1
44333,2017,1,2
44334,2014,-1,2
44334,2014,1,5
44336,2014,1,8
44336,2015,1,3
44336,2016,1,6
44338,2014,-1,2
44338,2014,1,18
44338,2015,-1,1
44338,2015,1,15
44338,2016,-1,2
44338,2016,1,14
44341,2016,1,11
44342,2016,1,1
44343,2016,1,2
44343,2017,1,1
44344,2014,1,1
44345,2015,1,1
44346,2014,1,1
44346,2015,1,2
44346,2016,1,1
44347,2014,1,24
44347,2015,1,10
44347,2016,1,14
44347,2017,1,4
44350,2015,1,1
44350,2016,1,1
44352,2015,1,5
44353,2014,1,3
44353,2015,1,3
44354,2014,1,1
44355,2015,1,1
44355,2016,1,3
44356,2016,1,1
44358,2016,1,4
44358,2017,1,1
44359,2016,1,2
44360,2016,-1,1
44361,2015,1,1
44361,2017,1,2
44362,2017,1,1
44363,2014,1,2
44365,2017,1,1
44366,2014,1,1
44367,2014,1,10
44367,2015,1,18
44367,2016,1,6
44367,2017,1,1
44369,2016,1,1
44370,2014,-1,1
44370,2014,1,26
44370,2015,1,25
44370,2016,-1,1
44370,2016,1,37
44370,2017,1,12
44371,2014,1,1
44372,2016,1,3
44373,2016,1,2
44374,2014,1,5
44374,2015,1,1
44374,2017,1,1
44375,2016,1,6
44376,2014,1,1
44377,2016,1,1
44379,2014,1,1
44380,2014,1,2
44380,2015,1,1
44380,2016,1,1
44381,2016,1,1
44382,2016,1,1
44384,2014,1,1
44385,2014,1,1
44386,2015,1,1
44387,2015,1,1
44387,2016,1,2
44387,2017,1,2
44388,2015,1,2
44388,2016,1,1
44389,2015,1,6
44389,2016,-1,1
44390,2014,1,1
44391,2016,1,1
44392,2014,1,2
44392,2015,1,5
44392,2016,1,6
44393,2015,1,1
44394,2016,1,1
44395,2014,1,2
44397,2015,1,2
44397,2017,1,2
44398,2015,1,2
44398,2016,1,1
44399,2015,1,2
44400,2014,1,1
44400,2016,1,1
44401,2016,-1,1
44401,2016,1,3
44402,2015,1,1
44403,2014,1,29
44403,2015,1,53
44404,2015,1,1
44405,2015,1,1
44408,2014,1,4
44408,2016,-1,1
44408,2016,1,1
44412,2016,1,2
44413,2016,1,1
44414,2017,1,1
44415,2014,1,2
44416,2016,1,1
44417,2015,1,1
44418,2016,1,1
44419,2016,1,1
44420,2016,1,1
44422,2014,1,1
44422,2015,-1,1
44422,2015,1,39
44424,2016,1,1
44425,2016,1,1
44426,2015,-1,1
44426,2015,1,1
44428,2014,-1,1
44428,2014,1,13
44428,2015,1,13
44428,2016,1,5
44428,2017,1,1
44429,2016,1,3
44429,2017,1,1
44430,2016,1,1
44430,2017,1,6
44431,2014,1,1
44431,2015,1,1
44431,2017,1,1
44432,2017,1,1
44433,2014,1,1
44433,2015,1,3
44433,2016,1,7
44434,2014,1,1
44435,2014,1,1
44437,2014,1,3
44437,2015,1,6
44437,2016,1,2
44438,2017,1,1
44439,2014,1,9
44439,2015,-1,4
44439,2015,1,3
44440,2017,1,1
44442,2014,1,1
44442,2015,1,10
44443,2016,1,2
44445,2016,1,4
44445,2017,1,1
44446,2016,1,1
44447,2016,1,2
44448,2015,-1,1
44448,2015,1,2
44448,2016,1,1
44449,2015,1,1
44452,2014,1,1
44455,2015,1,3
44456,2016,1,1
44458,2014,1,1
44458,2015,1,1
44458,2016,1,1
44458,2017,1,1
44459,2016,-1,1
44459,2016,1,7
44459,2017,1,6
44460,2016,1,1
44461,2015,1,1
44462,2015,1,3
44463,2016,1,1
44465,2014,1,1
44465,2015,1,1
44466,2014,1,2
44466,2015,1,2
44466,2016,1,5
44466,2017,1,1
44467,2015,1,1
44468,2016,1,3
44469,2016,1,1
44470,2017,1,2
44471,2015,1,46
44471,2016,1,2
44472,2017,1,7
44473,2015,1,3
44475,2014,1,17
44475,2015,1,28
44475,2016,1,15
44475,2017,-1,1
44475,2017,1,10
44476,2016,1,1
44477,2016,1,3
44477,2017,1,3
44479,2015,1,1
44480,2016,-1,1
44480,2016,1,1
44480,2017,-1,1
44480,2017,1,1
44481,2016,1,1
44483,2014,1,2
44484,2015,1,1
44485,2015,1,1
44486,2014,1,4
44486,2016,1,2
44486,2017,1,1
44487,2016,1,3
44488,2016,1,1
44491,2014,1,1
44492,2015,-1,1
44493,2015,1,1
44493,2016,1,6
44493,2017,1,2
44494,2015,1,1
44496,2014,1,2
44496,2015,1,1
44496,2016,1,3
44496,2017,1,4
44497,2016,1,2
44499,2014,1,4
44499,2015,-1,1
44499,2015,1,17
44499,2016,-1,1
44499,2016,1,32
44499,2017,-1,1
44499,2017,1,9
44502,2016,1,1
44503,2016,1,1
44503,2017,1,4
44504,2015,1,2
44504,2016,1,2
44505,2016,1,1
44506,2016,-1,1
44506,2016,1,3
44507,2014,1,52
44507,2015,-1,2
44507,2015,1,62
44507,2016,-1,4
44507,2016,1,136
44507,2017,-1,2
44507,2017,1,28
44508,2015,1,4
44509,2014,1,1
44509,2015,1,1
44509,2016,1,1
44510,2016,1,1
44511,2014,-1,1
44511,2014,1,4
44511,2015,1,2
44511,2016,1,4
44511,2017,1,1
44512,2014,1,2
44512,2015,1,13
44512,2016,1,13
44512,2017,1,4
44516,2014,1,1
44516,2015,1,2
44517,2015,1,1
44518,2015,1,1
44519,2014,1,7
44519,2015,1,3
44519,2016,1,5
44519,2017,1,3
44520,2015,1,2
44521,2016,1,2
44523,2015,1,1
44524,2015,1,1
44525,2014,1,4
44527,2015,1,2
44528,2015,1,1
44528,2016,1,1
44528,2017,1,1
44529,2014,1,24
44529,2015,-1,1
44529,2015,1,41
44529,2016,1,20
44529,2017,1,4
44530,2016,1,3
44531,2014,1,1
44533,2014,1,2
44533,2015,-1,2
44533,2015,1,2
44533,2017,1,1
44534,2014,1,2
44534,2015,1,5
44534,2017,1,1
44535,2015,1,3
44536,2014,1,1
44537,2015,-1,1
44537,2015,1,3
44537,2016,-1,2
44538,2016,1,6
44538,2017,1,9
44539,2014,-1,1
44539,2014,1,16
44539,2015,1,14
44539,2016,-1,1
44539,2016,1,3
44540,2016,1,1
44541,2014,1,2
44541,2017,1,1
44542,2014,1,2
44542,2015,1,1
44543,2014,1,2
44543,2015,1,2
44543,2016,1,1
44543,2017,1,1
44545,2014,1,1
44545,2015,1,6
44545,2016,1,1
44546,2014,1,10
44546,2015,1,1
44548,2015,1,1
44549,2016,-1,1
44549,2016,1,1
44550,2017,1,1
44551,2015,1,1
44553,2015,1,4
44554,2015,-1,3
44554,2015,1,10
44554,2016,1,3
44554,2017,1,1
44555,2016,1,1
44556,2016,1,2
44557,2016,1,1
44557,2017,1,1
44558,2016,-1,1
44558,2016,1,1
44559,2017,1,1
44560,2014,1,1
44560,2015,1,1
44561,2014,1,1
44562,2014,-1,1
44562,2014,1,37
44562,2015,1,39
44562,2016,1,10
44562,2017,1,4
44563,2017,1,3
44564,2014,-1,1
44564,2014,1,2
44564,2015,1,4
44564,2016,1,1
44564,2017,1,3
44565,2016,1,2
44565,2017,1,1
44566,2015,1,1
44567,2014,1,1
44567,2015,1,4
44567,2016,1,1
44568,2016,-1,15
44568,2016,1,39
44568,2017,-1,16
44568,2017,1,26
44569,2014,1,4
44570,2015,1,2
44571,2014,1,1
44572,2016,1,1
44573,2015,1,2
44574,2014,1,2
44575,2014,1,1
44575,2015,1,1
44575,2016,1,1
44575,2017,1,1
44576,2015,1,1
44577,2014,1,5
44577,2015,1,4
44577,2016,1,6
44577,2017,1,1
44578,2015,1,1
44579,2014,1,42
44579,2015,1,47
44579,2016,1,56
44579,2017,1,12
44580,2016,1,3
44584,2015,1,2
44585,2015,1,4
44588,2015,1,1
44589,2014,1,1
44589,2015,1,3
44589,2016,1,3
44589,2017,1,2
44590,2017,1,1
44591,2014,1,1
44592,2015,1,1
44593,2014,1,2
44593,2015,1,1
44594,2016,1,2
44595,2016,1,1
44596,2015,1,1
44597,2014,1,1
44599,2014,-1,1
44599,2014,1,2
44599,2015,1,4
44599,2016,-1,2
44599,2016,1,2
44600,2014,-1,3
44600,2014,1,123
44600,2015,-1,7
44600,2015,1,114
44600,2016,-1,5
44600,2016,1,118
44600,2017,1,44
44601,2014,1,1
44602,2016,-1,3
44602,2016,1,51
44602,2017,1,11
44603,2015,1,3
44604,2014,-1,1
44604,2014,1,2
44605,2015,1,1
44607,2015,1,1
44608,2014,1,1
44610,2014,-1,15
44610,2014,1,69
44610,2015,-1,3
44610,2015,1,41
44610,2016,-1,1
44610,2016,1,28
44610,2017,1,4
44611,2016,1,1
44612,2016,1,1
44613,2014,1,1
44614,2015,1,2
44615,2015,1,1
44616,2017,1,10
44617,2014,1,1
44618,2017,1,1
44619,2016,1,1
44620,2016,1,1
44623,2015,1,2
44623,2016,1,1
44624,2016,1,1
44625,2017,1,1
44626,2014,-1,1
44626,2014,1,3
44626,2015,1,6
44626,2016,-1,1
44626,2016,1,3
44626,2017,1,1
44627,2014,1,2
44628,2015,1,5
44628,2016,1,5
44628,2017,1,1
44629,2016,1,1
44631,2015,1,1
44634,2014,1,1
44634,2015,1,1
44635,2016,1,2
44635,2017,1,1
44636,2014,1,1
44636,2015,-1,1
44636,2015,1,2
44637,2016,1,1
44638,2015,1,1
44638,2016,1,1
44640,2014,1,2
44640,2015,1,2
44640,2016,1,2
44640,2017,1,1
44641,2016,1,2
44642,2014,1,3
44642,2015,1,1
44642,2016,1,1
44642,2017,1,4
44643,2014,1,2
44643,2015,1,14
44643,2016,1,4
44644,2014,-1,2
44644,2014,1,13
44644,2015,1,41
44644,2016,-1,1
44644,2016,1,23
44644,2017,-1,1
44644,2017,1,12
44645,2016,1,1
44646,2014,1,2
44648,2015,1,1
44649,2014,1,4
44649,2016,1,1
44650,2015,1,5
44650,2016,1,7
44651,2017,1,1
44652,2014,-1,5
44652,2014,1,15
44652,2015,-1,4
44652,2015,1,31
44652,2016,-1,7
44652,2016,1,60
44652,2017,-1,4
44652,2017,1,37
44654,2015,1,1
44655,2015,1,1
44656,2017,1,1
44657,2015,1,1
44657,2016,1,2
44659,2014,1,2
44659,2015,1,1
44661,2015,1,1
44663,2017,1,1
44664,2015,1,1
44665,2016,1,1
44666,2015,1,1
44667,2015,1,2
44667,2016,1,4
44668,2014,-1,2
44668,2014,1,15
44668,2015,-1,3
44668,2015,1,37
44668,2016,-1,6
44668,2016,1,35
44668,2017,-1,2
44668,2017,1,5
44669,2016,1,1
44669,2017,1,3
44673,2015,1,3
44673,2016,1,2
44673,2017,1,1
44674,2016,1,2
44676,2017,1,1
44677,2016,1,2
44678,2016,1,1
44680,2017,1,1
44681,2014,1,2
44681,2015,1,4
44681,2016,1,3
44681,2017,1,2
44682,2015,1,1
44684,2015,1,3
44685,2014,1,4
44685,2015,-1,1
44685,2015,1,8
44685,2016,1,12
44685,2017,1,3
44686,2014,1,1
44686,2015,1,1
44686,2016,1,1
44687,2015,1,1
44688,2015,-1,1
44688,2015,1,5
44690,2015,1,2
44691,2014,1,2
44692,2016,1,6
44693,2016,1,7
44695,2014,-1,1
44697,2014,1,1
44698,2014,1,1
44698,2016,1,1
44698,2017,1,1
44699,2014,-1,1
44699,2014,1,8
44700,2016,1,2
44701,2014,1,2
44701,2016,1,1
44702,2016,1,1
44703,2016,1,1
44704,2014,1,1
44705,2015,1,6
44705,2016,1,3
44705,2017,1,2
44706,2016,1,1
44707,2015,-1,4
44707,2015,1,27
44707,2016,1,2
44707,2017,1,1
44708,2014,1,1
44709,2017,1,1
44710,2015,1,1
44712,2013,1,1
44712,2014,-1,1
44712,2014,1,13
44712,2015,1,9
44712,2016,1,7
44712,2017,1,4
44713,2016,1,1
44714,2016,1,4
44715,2016,1,1
44716,2016,-1,1
44717,2016,1,1
44718,2017,-1,3
44718,2017,1,2
44719,2014,1,4
44720,2015,1,1
44720,2016,1,1
44721,2014,1,1
44721,2015,1,2
44721,2016,1,8
44722,2016,1,2
44723,2016,1,1
44724,2015,1,2
44726,2015,1,1
44726,2016,1,2
44727,2016,1,1
44728,2014,1,1
44729,2015,1,1
44729,2016,1,2
44730,2016,1,5
44731,2017,1,2
44733,2014,1,4
44733,2015,-1,3
44733,2015,1,6
44733,2016,-1,2
44733,2016,1,10
44733,2017,1,2
44736,2014,1,8
44736,2016,1,2
44737,2016,1,1
44738,2015,1,1
44739,2016,1,1
44740,2016,1,3
44741,2017,1,1
44742,2014,1,1
44743,2015,1,5
44743,2016,1,13
44743,2017,1,4
44744,2014,1,5
44744,2015,1,1
44744,2016,1,2
44744,2017,1,2
44745,2014,1,2
44745,2015,-1,1
44745,2015,1,2
44745,2016,1,1
44745,2017,1,1
44746,2015,1,1
44748,2014,1,2
44748,2015,1,3
44748,2016,1,44
44748,2017,1,13
44749,2014,1,72
44749,2015,-1,2
44749,2015,1,59
44749,2016,-1,2
44749,2016,1,53
44749,2017,1,30
44750,2016,1,2
44751,2017,1,1
44752,2016,1,10
44753,2015,1,1
44753,2016,1,3
44753,2017,1,3
44754,2016,1,1
44755,2016,-1,1
44756,2016,1,1
44757,2015,1,1
44758,2016,1,1
44759,2015,1,1
44760,2014,-1,1
44760,2014,1,16
44760,2015,1,15
44760,2016,-1,2
44760,2016,1,35
44760,2017,-1,1
44760,2017,1,13
44761,2014,-1,1
44761,2014,1,28
44761,2015,-1,1
44761,2015,1,21
44761,2016,-1,1
44761,2016,1,28
44761,2017,1,11
44763,2017,1,1
44764,2015,1,1
44764,2017,1,1
44765,2017,1,1
44766,2015,1,4
44766,2016,1,4
44770,2015,1,1
44771,2015,1,1
44772,2014,1,5
44772,2015,1,6
44772,2016,1,3
44772,2017,-1,1
44772,2017,1,5
44773,2017,1,1
44774,2014,1,1
44774,2015,1,1
44774,2016,-1,1
44774,2016,1,2
44774,2017,1,1
44775,2015,1,5
44775,2016,1,7
44776,2014,1,3
44776,2015,1,3
44776,2016,1,1
44777,2014,1,1
44777,2015,1,2
44777,2016,1,2
44778,2014,-1,1
44778,2014,1,4
44779,2015,1,1
44780,2016,1,2
44782,2014,1,4
44782,2015,1,2
44782,2016,1,1
44783,2016,1,7
44784,2014,1,2
44784,2015,1,2
44784,2017,1,1
44785,2014,1,3
44785,2015,1,3
44785,2016,1,2
44785,2017,1,1
44786,2015,1,1
44787,2014,1,4
44787,2015,1,3
44787,2016,1,1
44788,2016,1,1
44789,2016,1,2
44790,2015,1,1
44790,2016,1,1
44791,2016,1,1
44793,2016,1,1
44794,2016,1,2
44794,2017,-1,1
44794,2017,1,10
44795,2014,1,1
44796,2014,1,13
44796,2015,1,23
44796,2016,1,12
44796,2017,-1,1
44796,2017,1,5
44797,2015,1,1
44798,2014,1,1
44798,2015,1,4
44798,2016,1,2
44798,2017,1,1
44799,2014,1,5
44799,2015,1,15
44799,2016,1,2
44800,2015,1,1
44801,2015,1,1
44802,2016,1,1
44802,2017,1,1
44803,2014,1,1
44804,2015,1,1
44805,2017,1,1
44806,2016,1,1
44809,2016,1,3
44810,2014,1,1
44810,2015,1,1
44811,2015,1,1
44811,2016,1,1
44812,2014,1,3
44812,2015,1,1
44813,2016,1,1
44816,2015,-1,2
44816,2015,1,5
44817,2014,1,1
44818,2014,1,1
44818,2015,1,1
44819,2015,1,2
44820,2014,1,1
44821,2016,1,1
44822,2014,1,1
44823,2014,1,1
44823,2016,1,1
44824,2015,1,1
44825,2016,1,1
44826,2014,1,1
44827,2014,1,6
44827,2015,1,2
44827,2016,1,3
44827,2017,1,1
44828,2015,1,1
44829,2014,1,1
44829,2015,1,2
44829,2016,1,2
44830,2014,1,4
44830,2015,1,2
44831,2016,1,1
44832,2015,1,1
44833,2016,1,1
44835,2016,1,1
44836,2015,1,2
44838,2014,1,1
44838,2015,1,3
44838,2016,1,4
44838,2017,1,1
44839,2014,1,4
44839,2015,1,5
44840,2016,1,3
44840,2017,1,1
44841,2015,1,1
44842,2014,1,1
44842,2015,1,1
44842,2017,1,1
44845,2015,1,1
